"","location","continent","date","people_fully_vaccinated","people_fully_vaccinated_per_hundred","new_cases","total_cases","new_deaths","new_deaths_per_million","total_deaths_per_million"
"17817","Italy","Europe",2022-03-14,47709987,79.03,29698,13402905,129,2.137,2600.689
"17818","Italy","Europe",2022-03-15,47720155,79.05,86414,13489319,180,2.982,2603.67
"17819","Italy","Europe",2022-03-16,47729335,79.06,74147,13563466,137,2.269,2605.94
"17820","Italy","Europe",2022-03-17,47738732,79.08,82368,13645834,128,2.12,2608.06
"17821","Italy","Europe",2022-03-18,47748609,79.1,78577,13724411,165,2.733,2610.793
"17822","Italy","Europe",2022-03-19,47757309,79.11,75768,13800179,85,1.408,2612.202
"17823","Italy","Europe",2022-03-20,47759800,79.12,61564,13861743,93,1.541,2613.742
"17824","Italy","Europe",2022-03-21,47767122,79.13,33445,13895188,119,1.971,2615.713
"17825","Italy","Europe",2022-03-22,47775339,79.14,96904,13992092,197,3.263,2618.977
"17826","Italy","Europe",2022-03-23,47782325,79.15,78358,14070450,153,2.534,2621.511
"17827","Italy","Europe",2022-03-24,47790295,79.17,82648,14153098,182,3.015,2624.526
"17828","Italy","Europe",2022-03-25,47798124,79.18,76397,14229495,146,2.419,2626.945
"17829","Italy","Europe",2022-03-26,47805768,79.19,74616,14304111,118,1.955,2628.899
"17830","Italy","Europe",2022-03-27,47808090,79.2,60612,14364723,82,1.358,2630.258
"17831","Italy","Europe",2022-03-28,47813994,79.2,31560,14396283,95,1.574,2631.831
"17832","Italy","Europe",2022-03-29,47819558,79.21,100296,14496579,177,2.932,2634.763
"17833","Italy","Europe",2022-03-30,47824877,79.22,71411,14567990,170,2.816,2637.579
"17834","Italy","Europe",2022-03-31,47830510,79.23,74364,14642354,159,2.634,2640.213
"17835","Italy","Europe",2022-04-01,47834647,79.24,77040,14719394,154,2.551,2642.764
"17836","Italy","Europe",2022-04-02,47838805,79.25,71412,14790806,129,2.137,2644.901
"17837","Italy","Europe",2022-04-03,47839750,79.25,55009,14845815,118,1.955,2646.856
"17838","Italy","Europe",2022-04-04,47843243,79.25,31329,14877144,125,2.071,2648.927
"17839","Italy","Europe",2022-04-05,47846822,79.26,88914,14966058,194,3.214,2652.14
"17840","Italy","Europe",2022-04-06,47850688,79.27,69885,15035943,150,2.485,2654.625
"17841","Italy","Europe",2022-04-07,47854449,79.27,70123,15106066,149,2.468,2657.093
"17842","Italy","Europe",2022-04-08,47858835,79.28,67641,15173707,144,2.385,2659.479
"17843","Italy","Europe",2022-04-09,47862826,79.29,64421,15238128,112,1.855,2661.334
"17844","Italy","Europe",2022-04-10,47863589,79.29,53920,15292048,90,1.491,2662.825
"17845","Italy","Europe",2022-04-11,47867115,79.29,28705,15320753,115,1.905,2664.73
"17846","Italy","Europe",2022-04-12,47870273,79.3,84056,15404809,169,2.8,2667.529
"17847","Italy","Europe",2022-04-13,47873566,79.3,62586,15467395,155,2.568,2670.097
"17848","Italy","Europe",2022-04-14,47876750,79.31,65617,15533012,149,2.468,2672.565
"17849","Italy","Europe",2022-04-15,47879579,79.31,62290,15595302,133,2.203,2674.768
"17850","Italy","Europe",2022-04-16,47881501,79.32,64533,15659835,133,2.203,2676.972
"17851","Italy","Europe",2022-04-17,47881559,79.32,52253,15712088,85,1.408,2678.38
"17852","Italy","Europe",2022-04-18,47881694,79.32,18588,15730676,79,1.309,2679.688
"17853","Italy","Europe",2022-04-19,47884891,79.32,27326,15758002,127,2.104,2681.792
"17854","Italy","Europe",2022-04-20,47888111,79.33,100440,15858442,205,3.396,2685.188
"17855","Italy","Europe",2022-04-21,47890723,79.33,75995,15934437,166,2.75,2687.938
"17856","Italy","Europe",2022-04-22,47893343,79.34,73744,16008181,202,3.346,2691.284
"17857","Italy","Europe",2022-04-23,47895611,79.34,71028,16079209,143,2.369,2693.653
"17858","Italy","Europe",2022-04-24,47896019,79.34,56848,16136057,79,1.309,2694.961
"17859","Italy","Europe",2022-04-25,47896177,79.34,25282,16161339,93,1.541,2696.502
"17860","Italy","Europe",2022-04-26,47898631,79.35,29984,16191323,146,2.419,2698.92
"17861","Italy","Europe",2022-04-27,47900724,79.35,88431,16279754,186,3.081,2702.002
"17862","Italy","Europe",2022-04-28,47902830,79.35,70034,16349788,131,2.17,2704.172
"17863","Italy","Europe",2022-04-29,47904717,79.36,59395,16409183,133,2.203,2706.375
"17864","Italy","Europe",2022-04-30,47906327,79.36,54017,16463200,130,2.153,2708.528
"17865","Italy","Europe",2022-05-01,47906410,79.36,41591,16504791,105,1.739,2710.268
"17866","Italy","Europe",2022-05-02,47907603,79.36,19068,16523859,124,2.054,2712.322
"17867","Italy","Europe",2022-05-03,47908898,79.36,62409,16586268,153,2.534,2714.856
"17868","Italy","Europe",2022-05-04,47910320,79.36,47643,16633911,152,2.518,2717.374
"17869","Italy","Europe",2022-05-05,47911583,79.37,48715,16682626,138,2.286,2719.66
"17870","Italy","Europe",2022-05-06,47912773,79.37,44364,16726990,125,2.071,2721.731
"17871","Italy","Europe",2022-05-07,47913697,79.37,40783,16767773,113,1.872,2723.603
"17872","Italy","Europe",2022-05-08,47913934,79.37,31225,16798998,72,1.193,2724.795
"17873","Jamaica","North America",2021-05-14,6999,0.24,130,47150,4,1.345,281.826
"17874","Jamaica","North America",2021-05-21,14430,0.49,104,47776,2,0.673,304.023
"17875","Jamaica","North America",2021-05-28,22200,0.75,108,48288,1,0.336,314.785
"17876","Jamaica","North America",2021-06-04,22206,0.75,88,48821,9,3.027,322.856
"17877","Jamaica","North America",2021-06-11,31106,1.05,69,49179,1,0.336,332.945
"17878","Jamaica","North America",2021-06-25,77025,2.59,68,49909,2,0.673,353.46
"17879","Jamaica","North America",2021-07-09,111441,3.75,71,50568,3,1.009,373.639
"17880","Jamaica","North America",2021-07-13,113320,3.81,36,50793,3,1.009,381.374
"17881","Jamaica","North America",2021-07-16,118304,3.98,70,50983,4,1.345,383.391
"17882","Jamaica","North America",2021-07-23,122174,4.11,144,51686,1,0.336,392.808
"17883","Jamaica","North America",2021-08-06,132465,4.45,326,54165,3,1.009,408.278
"17884","Jamaica","North America",2021-08-13,135115,4.54,544,56709,8,2.69,429.129
"17885","Jamaica","North America",2021-08-20,138044,4.64,556,60488,14,4.708,456.034
"17886","Jamaica","North America",2021-08-24,139375,4.69,752,63464,15,5.045,476.549
"17887","Jamaica","North America",2021-08-25,140372,4.72,367,63831,14,4.708,481.257
"17888","Jamaica","North America",2021-08-27,141139,4.75,605,64899,12,4.036,492.692
"17889","Jamaica","North America",2021-08-28,142001,4.78,835,65734,18,6.054,498.745
"17890","Jamaica","North America",2021-08-29,142260,4.78,929,66663,21,7.062,505.808
"17891","Jamaica","North America",2021-08-31,144372,4.86,729,68131,8,2.69,510.516
"17892","Jamaica","North America",2021-09-01,145171,4.88,351,68482,31,10.426,520.942
"17893","Jamaica","North America",2021-09-03,146642,4.93,735,69789,17,5.717,533.049
"17894","Jamaica","North America",2021-09-06,148138,4.98,643,71987,18,6.054,550.537
"17895","Jamaica","North America",2021-09-08,151755,5.1,672,73496,20,6.726,560.29
"17896","Jamaica","North America",2021-09-09,152743,5.14,511,74007,19,6.39,566.68
"17897","Jamaica","North America",2021-09-10,153879,5.18,638,74645,8,2.69,569.37
"17898","Jamaica","North America",2021-09-13,176615,5.94,594,76451,3,1.009,583.159
"17899","Jamaica","North America",2021-09-15,213000,7.16,510,77497,21,7.062,590.894
"17900","Jamaica","North America",2021-09-16,216103,7.27,492,77989,11,3.699,594.593
"17901","Jamaica","North America",2021-09-21,219244,7.37,374,80780,6,2.018,605.355
"17902","Jamaica","North America",2021-09-24,220722,7.42,434,81828,12,4.036,612.417
"17903","Jamaica","North America",2021-09-27,243223,8.18,252,83030,7,2.354,619.144
"17904","Jamaica","North America",2021-09-28,253566,8.53,312,83342,18,6.054,625.197
"17905","Jamaica","North America",2021-10-02,280843,9.44,348,84417,7,2.354,633.605
"17906","Jamaica","North America",2021-10-06,290807,9.78,98,85261,7,2.354,653.447
"17907","Jamaica","North America",2021-10-07,296928,9.99,214,85475,21,7.062,660.51
"17908","Jamaica","North America",2021-10-08,302839,10.18,205,85680,16,5.381,665.89
"17909","Jamaica","North America",2021-10-10,319092,10.73,221,86126,5,1.682,672.617
"17910","Jamaica","North America",2021-10-12,322796,10.86,72,86456,9,3.027,684.051
"17911","Jamaica","North America",2021-10-13,326915,10.99,51,86507,19,6.39,690.441
"17912","Jamaica","North America",2021-10-14,331097,11.14,215,86722,6,2.018,692.459
"17913","Jamaica","North America",2021-10-15,337419,11.35,264,86986,13,4.372,696.831
"17914","Jamaica","North America",2021-10-19,350483,11.79,81,87667,6,2.018,713.983
"17915","Jamaica","North America",2021-10-21,353151,11.88,74,87797,4,1.345,717.346
"17916","Jamaica","North America",2021-10-22,355843,11.97,173,87970,20,6.726,724.072
"17917","Jamaica","North America",2021-10-23,358007,12.04,189,88159,22,7.399,731.471
"17918","Jamaica","North America",2021-10-24,359717,12.1,100,88259,4,1.345,732.816
"17919","Jamaica","North America",2021-10-25,361567,12.16,172,88431,4,1.345,734.161
"17920","Jamaica","North America",2021-10-26,363483,12.22,49,88480,1,0.336,734.497
"17921","Jamaica","North America",2021-10-27,366349,12.32,50,88530,8,2.69,737.188
"17922","Jamaica","North America",2021-10-28,369218,12.42,136,88666,7,2.354,739.542
"17923","Jamaica","North America",2021-10-29,372329,12.52,109,88775,18,6.054,745.596
"17924","Jamaica","North America",2021-10-30,375902,12.64,132,88907,12,4.036,749.631
"17925","Jamaica","North America",2021-10-31,378054,12.71,107,89014,7,2.354,751.985
"17926","Jamaica","North America",2021-11-01,380980,12.81,109,89123,7,2.354,754.34
"17927","Jamaica","North America",2021-11-02,390154,13.12,47,89170,3,1.009,755.348
"17928","Jamaica","North America",2021-11-03,413089,13.89,46,89216,3,1.009,756.357
"17929","Jamaica","North America",2021-11-05,423131,14.23,117,89466,15,5.045,764.092
"17930","Jamaica","North America",2021-11-06,431311,14.51,121,89587,2,0.673,764.765
"17931","Jamaica","North America",2021-11-07,442257,14.87,94,89681,1,0.336,765.101
"17932","Jamaica","North America",2021-11-08,450621,15.15,65,89746,12,4.036,769.137
"17933","Jamaica","North America",2021-11-09,454877,15.3,42,89788,6,2.018,771.155
"17934","Jamaica","North America",2021-11-10,460319,15.48,30,89818,5,1.682,772.837
"17935","Jamaica","North America",2021-11-11,464166,15.61,108,89926,4,1.345,774.182
"17936","Jamaica","North America",2021-11-12,468894,15.77,79,90005,9,3.027,777.209
"17937","Jamaica","North America",2021-11-13,472622,15.89,144,90149,11,3.699,780.908
"17938","Jamaica","North America",2021-11-15,479837,16.14,102,90311,2,0.673,783.262
"17939","Jamaica","North America",2021-11-16,481365,16.19,30,90341,2,0.673,783.935
"17940","Jamaica","North America",2021-11-17,484001,16.28,29,90370,0,0,783.935
"17941","Jamaica","North America",2021-11-18,486511,16.36,97,90467,12,4.036,787.97
"17942","Jamaica","North America",2021-11-19,488824,16.44,91,90558,11,3.699,791.67
"17943","Jamaica","North America",2021-11-20,490610,16.5,72,90630,2,0.673,792.342
"17944","Jamaica","North America",2021-11-21,494390,16.63,75,90705,2,0.673,793.015
"17945","Jamaica","North America",2021-11-23,496231,16.69,48,90855,4,1.345,794.697
"17946","Jamaica","North America",2021-11-24,498762,16.77,50,90905,2,0.673,795.369
"17947","Jamaica","North America",2021-11-25,501046,16.85,56,90961,2,0.673,796.042
"17948","Jamaica","North America",2021-11-26,503676,16.94,65,91026,9,3.027,799.069
"17949","Jamaica","North America",2021-11-27,505892,17.01,96,91122,9,3.027,802.095
"17950","Jamaica","North America",2021-11-29,508031,17.09,53,91222,3,1.009,804.113
"17951","Jamaica","North America",2021-11-30,509116,17.12,27,91249,1,0.336,804.449
"17952","Jamaica","North America",2021-12-01,512634,17.24,23,91272,4,1.345,805.795
"17953","Jamaica","North America",2021-12-02,514418,17.3,32,91304,6,2.018,807.813
"17954","Jamaica","North America",2021-12-03,516958,17.39,65,91369,4,1.345,809.158
"17955","Jamaica","North America",2021-12-04,520011,17.49,52,91421,1,0.336,809.494
"17956","Jamaica","North America",2021-12-05,523049,17.59,48,91469,3,1.009,810.503
"17957","Jamaica","North America",2021-12-06,524454,17.64,67,91536,0,0,810.503
"17958","Jamaica","North America",2021-12-07,526371,17.7,18,91554,1,0.336,810.839
"17959","Jamaica","North America",2021-12-08,528705,17.78,24,91578,4,1.345,812.185
"17960","Jamaica","North America",2021-12-09,531405,17.87,23,91601,1,0.336,812.521
"17961","Jamaica","North America",2021-12-10,536572,18.05,51,91652,2,0.673,813.194
"17962","Jamaica","North America",2021-12-12,538182,18.1,40,91765,1,0.336,815.548
"17963","Jamaica","North America",2021-12-13,541880,18.22,37,91802,3,1.009,816.557
"17964","Jamaica","North America",2021-12-15,544552,18.31,25,91868,3,1.009,817.902
"17965","Jamaica","North America",2021-12-16,546563,18.38,59,91927,1,0.336,818.238
"17966","Jamaica","North America",2021-12-17,549156,18.47,45,91972,8,2.69,820.929
"17967","Jamaica","North America",2021-12-18,550657,18.52,46,92018,3,1.009,821.938
"17968","Jamaica","North America",2021-12-19,552370,18.58,0,92018,0,0,821.938
"17969","Jamaica","North America",2021-12-20,554863,18.66,71,92089,5,1.682,823.619
"17970","Jamaica","North America",2021-12-22,557360,18.74,99,92226,0,0,823.955
"17971","Jamaica","North America",2021-12-23,557863,18.76,53,92279,11,3.699,827.655
"17972","Jamaica","North America",2021-12-24,559797,18.83,76,92355,1,0.336,827.991
"17973","Jamaica","North America",2021-12-25,560475,18.85,158,92513,0,0,827.991
"17974","Jamaica","North America",2021-12-26,560475,18.85,192,92705,1,0.336,828.327
"17975","Jamaica","North America",2021-12-28,560561,18.85,245,92950,1,0.336,828.664
"17976","Jamaica","North America",2021-12-30,566887,19.06,641,93591,6,2.018,830.682
"17977","Jamaica","North America",2022-01-01,566889,19.06,729,94649,3,1.009,832.699
"17978","Jamaica","North America",2022-01-04,570801,19.2,385,96331,2,0.673,833.708
"17979","Jamaica","North America",2022-01-05,572287,19.25,735,97066,4,1.345,835.054
"17980","Jamaica","North America",2022-01-07,578403,19.45,1269,99463,3,1.009,837.071
"17981","Jamaica","North America",2022-01-08,581375,19.55,1593,101056,6,2.018,839.089
"17982","Jamaica","North America",2022-01-10,582583,19.59,953,103458,2,0.673,841.107
"17983","Jamaica","North America",2022-01-11,584455,19.66,1714,105172,1,0.336,841.443
"17984","Jamaica","North America",2022-01-12,589580,19.83,1207,106379,4,1.345,842.789
"17985","Jamaica","North America",2022-01-14,592407,19.92,1262,108983,3,1.009,846.488
"17986","Jamaica","North America",2022-01-15,594224,19.98,1267,110250,5,1.682,848.17
"17987","Jamaica","North America",2022-01-16,595627,20.03,1968,112218,8,2.69,850.86
"17988","Jamaica","North America",2022-01-17,596286,20.05,1220,113438,6,2.018,852.878
"17989","Jamaica","North America",2022-01-18,599531,20.16,1548,114986,15,5.045,857.923
"17990","Jamaica","North America",2022-01-19,600808,20.21,1098,116084,4,1.345,859.268
"17991","Jamaica","North America",2022-01-20,603731,20.3,860,116944,6,2.018,861.286
"17992","Jamaica","North America",2022-01-21,607138,20.42,773,117717,7,2.354,863.64
"17993","Jamaica","North America",2022-01-23,610503,20.53,838,119565,22,7.399,872.384
"17994","Jamaica","North America",2022-01-25,613112,20.62,754,121436,10,3.363,877.428
"17995","Jamaica","North America",2022-01-27,615083,20.69,500,122463,2,0.673,880.119
"17996","Jamaica","North America",2022-01-28,617302,20.76,584,123047,18,6.054,886.172
"17997","Jamaica","North America",2022-01-30,619800,20.84,1055,124102,15,5.045,891.217
"17998","Jamaica","North America",2022-01-31,620024,20.85,410,124512,8,2.69,893.908
"17999","Jamaica","North America",2022-02-01,621870,20.91,294,124806,5,1.682,895.589
"18000","Jamaica","North America",2022-02-02,622972,20.95,161,124967,12,4.036,899.625
"18001","Jamaica","North America",2022-02-03,625287,21.03,283,125250,2,0.673,900.297
"18002","Jamaica","North America",2022-02-04,627023,21.09,267,125517,10,3.363,903.66
"18003","Jamaica","North America",2022-02-05,628252,21.13,264,125781,4,1.345,905.006
"18004","Jamaica","North America",2022-02-06,628813,21.15,212,125993,3,1.009,906.015
"18005","Jamaica","North America",2022-02-08,630412,21.2,128,126350,1,0.336,907.696
"18006","Jamaica","North America",2022-02-09,632097,21.26,87,126437,7,2.354,910.05
"18007","Jamaica","North America",2022-02-10,633573,21.31,152,126589,2,0.673,910.723
"18008","Jamaica","North America",2022-02-11,635321,21.37,143,126732,12,4.036,914.759
"18009","Jamaica","North America",2022-02-12,636803,21.42,154,126886,18,6.054,920.812
"18010","Jamaica","North America",2022-02-13,637492,21.44,168,127054,1,0.336,921.148
"18011","Jamaica","North America",2022-02-14,637767,21.45,109,127163,11,3.699,924.848
"18012","Jamaica","North America",2022-02-15,638911,21.49,70,127233,0,0,924.848
"18013","Jamaica","North America",2022-02-16,640109,21.53,61,127294,5,1.682,926.529
"18014","Jamaica","North America",2022-02-17,641591,21.58,83,127377,14,4.708,931.238
"18015","Jamaica","North America",2022-02-18,643040,21.63,59,127436,2,0.673,931.91
"18016","Jamaica","North America",2022-02-20,644286,21.67,94,127610,5,1.682,936.282
"18017","Jamaica","North America",2022-02-21,644621,21.68,55,127665,3,1.009,937.291
"18018","Jamaica","North America",2022-02-22,645998,21.73,41,127706,8,2.69,939.982
"18019","Jamaica","North America",2022-02-23,647106,21.76,35,127741,3,1.009,940.991
"18020","Jamaica","North America",2022-02-24,648481,21.81,58,127799,10,3.363,944.354
"18021","Jamaica","North America",2022-02-25,649570,21.85,57,127856,2,0.673,945.026
"18022","Jamaica","North America",2022-02-26,650753,21.89,60,127916,1,0.336,945.363
"18023","Jamaica","North America",2022-02-27,651319,21.9,45,127961,2,0.673,946.035
"18024","Jamaica","North America",2022-02-28,651707,21.92,25,127986,0,0,946.035
"18025","Jamaica","North America",2022-03-02,653787,21.99,26,128079,0,0,946.372
"18026","Jamaica","North America",2022-03-03,653913,21.99,29,128108,1,0.336,946.708
"18027","Jamaica","North America",2022-03-04,655336,22.04,34,128142,10,3.363,950.071
"18028","Jamaica","North America",2022-03-05,656299,22.07,24,128166,0,0,950.071
"18029","Jamaica","North America",2022-03-06,656777,22.09,13,128179,2,0.673,950.744
"18030","Jamaica","North America",2022-03-07,656984,22.09,34,128213,3,1.009,951.753
"18031","Jamaica","North America",2022-03-08,657970,22.13,15,128228,1,0.336,952.089
"18032","Jamaica","North America",2022-03-09,659258,22.17,18,128246,4,1.345,953.434
"18033","Jamaica","North America",2022-03-10,661353,22.24,27,128273,2,0.673,954.107
"18034","Jamaica","North America",2022-03-12,662411,22.28,36,128354,5,1.682,956.461
"18035","Jamaica","North America",2022-03-13,662710,22.29,25,128379,1,0.336,956.797
"18036","Jamaica","North America",2022-03-14,663195,22.3,21,128400,5,1.682,958.479
"18037","Jamaica","North America",2022-03-15,663867,22.33,18,128418,1,0.336,958.815
"18038","Jamaica","North America",2022-03-16,665152,22.37,8,128426,4,1.345,960.16
"18039","Jamaica","North America",2022-03-17,666019,22.4,30,128456,2,0.673,960.833
"18040","Jamaica","North America",2022-03-18,666950,22.43,21,128477,1,0.336,961.169
"18041","Jamaica","North America",2022-03-21,668201,22.47,26,128565,2,0.673,964.869
"18042","Jamaica","North America",2022-03-22,668791,22.49,0,128565,0,0,964.869
"18043","Jamaica","North America",2022-03-23,669656,22.52,29,128594,3,1.009,965.877
"18044","Jamaica","North America",2022-03-24,670180,22.54,13,128607,2,0.673,966.55
"18045","Jamaica","North America",2022-03-25,670919,22.56,21,128628,1,0.336,966.886
"18046","Jamaica","North America",2022-03-26,671762,22.59,0,128628,0,0,966.886
"18047","Jamaica","North America",2022-03-28,671989,22.6,25,128704,2,0.673,968.904
"18048","Jamaica","North America",2022-03-29,672613,22.62,23,128727,1,0.336,969.241
"18049","Jamaica","North America",2022-03-30,673213,22.64,8,128735,2,0.673,969.913
